,Open,High,Low,Close,Volume
2025-08-11 22:09:23.325725,450.0,450.2397153778478,449.18187213484896,450.0,2380679
2025-08-11 23:09:23.325725,450.4470427377101,450.9740283166048,450.09787623776026,450.4470427377101,2452242
2025-08-12 00:09:23.325725,450.32248124655257,451.6159254932283,450.07343486286277,450.32248124655257,4463894
2025-08-12 01:09:23.325725,450.9058186656575,450.9182252964448,450.8002956774796,450.9058186656575,1783258
2025-08-12 02:09:23.325725,452.2793047141693,453.0808574340897,452.166900363585,452.2793047141693,2896999
2025-08-12 03:09:23.325725,452.06749926313665,452.8185005618852,451.5247779185041,452.06749926313665,2220575
2025-08-12 04:09:23.325725,451.8558078459105,452.06234944419356,451.79238542353113,451.8558078459105,3852889
2025-08-12 05:09:23.325725,453.28296081093396,453.5559332766908,452.39132163157046,453.28296081093396,4102746
2025-08-12 06:09:23.325725,453.978690983453,454.19150450659265,453.47151213598283,453.978690983453,2360573
2025-08-12 07:09:23.325725,453.55242824909897,454.0052483893714,453.4681374569122,453.55242824909897,4177554
2025-08-12 08:09:23.325725,454.0445870995777,454.1816140781212,453.90383373926505,454.0445870995777,2877887
2025-08-12 09:09:23.325725,453.6237625096024,453.97127472786764,453.59809262635287,453.6237625096024,2761201
2025-08-12 10:09:23.325725,453.201230343348,453.75727798996155,452.6487912816609,453.201230343348,3693801
2025-08-12 11:09:23.325725,453.4205455416888,453.46595745768457,452.535875870089,453.4205455416888,3337180
2025-08-12 12:09:23.325725,451.685504397075,451.7775008776561,451.62064780754935,451.685504397075,4485862
2025-08-12 13:09:23.325725,450.1272636346307,450.5224675339263,449.30894162056256,450.1272636346307,2400507
2025-08-12 14:09:23.325725,449.62106174080446,449.99284456352046,449.2794790918913,449.62106174080446,2265832
2025-08-12 15:09:23.325725,448.7102813334267,448.81190474072787,448.667896737095,448.7102813334267,1040736
2025-08-12 16:09:23.325725,448.99229335146083,449.15723763286445,448.80389170780853,448.99229335146083,2335250
2025-08-12 17:09:23.325725,448.1769017272876,448.58634925453845,447.78972933855545,448.1769017272876,1209124
2025-08-12 18:09:23.325725,446.91097793296274,447.2699274232665,446.33917100912464,446.91097793296274,4323858
2025-08-12 19:09:23.325725,448.22100698221266,448.8900613557025,447.75408410429,448.22100698221266,3727520
2025-08-12 20:09:23.325725,448.01861162069906,448.1400800400158,447.7571729122445,448.01861162069906,3564462
2025-08-12 21:09:23.325725,448.0791194057181,448.08869364415386,448.02108543179565,448.0791194057181,4482127
2025-08-12 22:09:23.325725,446.8023195804112,447.13617549187205,446.5432380003158,446.8023195804112,3757398
2025-08-12 23:09:23.325725,446.31585665229653,447.39783352079127,446.0003592902541,446.31585665229653,1388742
2025-08-13 00:09:23.325725,446.41486967359344,446.80952068399546,446.0329369055732,446.41486967359344,3321945
2025-08-13 01:09:23.325725,445.3872283778732,445.7154092389464,444.65257065408804,445.3872283778732,1642911
2025-08-13 02:09:23.325725,445.7218905760693,445.8472844266992,445.2446960132047,445.7218905760693,4445259
2025-08-13 03:09:23.325725,445.1864549512218,445.2162783111377,444.8616458141646,445.1864549512218,1676935
2025-08-13 04:09:23.325725,444.926738738418,445.15629389193833,444.7659345101201,444.926738738418,2685124
2025-08-13 05:09:23.325725,444.39130801710485,445.0856898142834,443.8166471550227,444.39130801710485,4123305
2025-08-13 06:09:23.325725,446.0375806675558,446.273558043805,445.7822730779614,446.0375806675558,1432859
2025-08-13 07:09:23.325725,446.02554012862015,446.3798024613535,445.82455949801437,446.02554012862015,4599300
2025-08-13 08:09:23.325725,445.0820079518451,445.6402696068621,444.249786340945,445.0820079518451,1401072
2025-08-13 09:09:23.325725,445.81420783406406,445.9450801310463,445.2962680900158,445.81420783406406,3528537
2025-08-13 10:09:23.325725,444.7256689446619,445.3289756952012,444.59974980940325,444.7256689446619,3095637
2025-08-13 11:09:23.325725,444.9114429486752,445.11896298519423,444.77758700444963,444.9114429486752,3788302
2025-08-13 12:09:23.325725,443.1676836236377,443.1834787767884,442.6316825317719,443.1676836236377,4438860
2025-08-13 13:09:23.325725,441.99046535421456,442.704338217135,441.8185404646153,441.99046535421456,4648923
2025-08-13 14:09:23.325725,442.1644869327186,442.6794933117925,442.0532942334443,442.1644869327186,2387168
2025-08-13 15:09:23.325725,442.8175343256399,443.14282435641394,442.73150854762156,442.8175343256399,1956010
2025-08-13 16:09:23.325725,442.9693040851163,443.3282210432738,442.6345116502577,442.9693040851163,4521302
2025-08-13 17:09:23.325725,442.86684680677996,442.95567225472416,442.4024091884801,442.86684680677996,1743264
2025-08-13 18:09:23.325725,442.60014911832496,443.10853618046497,441.86746568322053,442.60014911832496,3557674
2025-08-13 19:09:23.325725,441.29136101150226,441.7396344045444,441.0779695061629,441.29136101150226,1665329
2025-08-13 20:09:23.325725,440.65603895062475,440.68321854894185,440.3862839017347,440.65603895062475,1274548
2025-08-13 21:09:23.325725,440.2500724382283,440.43885893356156,440.0338182279485,440.2500724382283,4547933
2025-08-13 22:09:23.325725,441.1808687115662,441.4866536454874,441.02291299878516,441.1808687115662,3555673
2025-08-13 23:09:23.325725,441.48406434256015,441.56196047750285,441.42252269985335,441.48406434256015,2477775
2025-08-14 00:09:23.325725,439.9273560757828,440.0888216626369,439.60196242033146,439.9273560757828,4911372
2025-08-14 01:09:23.325725,440.2125028833876,440.57681844578116,439.37198046121034,440.2125028833876,3267686
2025-08-14 02:09:23.325725,439.8734668144313,439.9113592229118,439.29358060048884,439.8734668144313,3378656
2025-08-14 03:09:23.325725,439.27794676035626,439.748913784183,439.24601980885944,439.27794676035626,3969241
2025-08-14 04:09:23.325725,439.81533856884425,441.1001933208207,439.6343575721499,439.81533856884425,1419503
2025-08-14 05:09:23.325725,440.722237376946,440.91463899058317,440.68290990084705,440.722237376946,3293696
2025-08-14 06:09:23.325725,441.54310909238916,441.9422352925393,441.5265200329943,441.54310909238916,4392240
2025-08-14 07:09:23.325725,440.8020076635721,441.84359302513235,440.0388906533438,440.8020076635721,2812901
2025-08-14 08:09:23.325725,440.5294047914328,440.9742208577783,439.8708405438928,440.5294047914328,4179888
2025-08-14 09:09:23.325725,440.8212673559635,441.0942037219887,440.8030501383717,440.8212673559635,4414661
2025-08-14 10:09:23.325725,441.68134943456556,442.59010681008334,441.48568365578717,441.68134943456556,1158253
2025-08-14 11:09:23.325725,441.258064786594,441.2672401778026,440.8381857762824,441.258064786594,1669745
2025-08-14 12:09:23.325725,441.0942177450881,441.41533563296565,440.64378888967985,441.0942177450881,4211369
2025-08-14 13:09:23.325725,440.1182218252416,440.1987178816788,439.909838214954,440.1182218252416,4976407
2025-08-14 14:09:23.325725,439.0652771605897,439.6689376566245,438.9477652508346,439.0652771605897,2659537
2025-08-14 15:09:23.325725,439.778780911409,440.06286225061683,439.4063890921729,439.778780911409,2279898
2025-08-14 16:09:23.325725,440.9716720841853,441.3240931196742,440.03362505172953,440.9716720841853,3364840
2025-08-14 17:09:23.325725,440.90816323674477,441.1210087964245,440.86447175083816,440.90816323674477,1771143
2025-08-14 18:09:23.325725,441.7930949302592,442.2142689265874,441.5267729270525,441.7930949302592,3503643
2025-08-14 19:09:23.325725,442.1126315277474,442.1668656239622,441.92152261713056,442.1126315277474,4906377
2025-08-14 20:09:23.325725,441.5422003430294,442.25956444443193,441.33465599828037,441.5422003430294,3684688
2025-08-14 21:09:23.325725,441.86134316473033,442.004099406298,441.54867063638613,441.86134316473033,1296694
2025-08-14 22:09:23.325725,443.2205409709206,443.33238922664896,442.9048908855751,443.2205409709206,4985853
2025-08-14 23:09:23.325725,443.1887832980503,443.31811077927364,443.13973764800613,443.1887832980503,4012508
2025-08-15 00:09:23.325725,444.5756483342807,445.2706049015272,444.1770230347481,444.5756483342807,2461433
2025-08-15 01:09:23.325725,442.2462985780382,442.63685060821956,441.8739344052615,442.2462985780382,4348549
2025-08-15 02:09:23.325725,442.9732652587421,443.0077450560614,442.80971633960286,442.9732652587421,3877389
2025-08-15 03:09:23.325725,443.0503843068394,443.1303460019154,441.7624420590935,443.0503843068394,2915029
2025-08-15 04:09:23.325725,442.7854336637705,444.1992951829338,442.6194679168825,442.7854336637705,2326325
2025-08-15 05:09:23.325725,442.86669433423367,442.9990020471844,442.40675786537525,442.86669433423367,1496389
2025-08-15 06:09:23.325725,441.1062381842921,441.4378579063002,440.3866722458931,441.1062381842921,3147865
2025-08-15 07:09:23.325725,440.9124409041344,441.1004272725755,440.3668441046359,440.9124409041344,4559334
2025-08-15 08:09:23.325725,441.22735165529997,441.7340773140888,441.17907764502445,441.22735165529997,2386123
2025-08-15 09:09:23.325725,442.5315262060769,442.58165193372616,441.94356075257247,442.5315262060769,3942050
2025-08-15 10:09:23.325725,442.07282438471725,442.7086479928423,441.9343740398023,442.07282438471725,2576845
2025-08-15 11:09:23.325725,441.3579982836613,441.76370732618983,441.0903131622861,441.3579982836613,1988722
2025-08-15 12:09:23.325725,440.9150893148989,441.20968412404955,440.7140742759662,440.9150893148989,3037398
2025-08-15 13:09:23.325725,441.7223185278702,442.5497959648741,441.51952809162657,441.7223185278702,2950639
2025-08-15 14:09:23.325725,442.0127519326252,442.49014695037124,441.705729711958,442.0127519326252,4527110
2025-08-15 15:09:23.325725,441.54443040156224,441.741942893187,441.0347279947405,441.54443040156224,1095335
2025-08-15 16:09:23.325725,441.9976911543576,442.5638974285755,441.22338686647566,441.9976911543576,3204593
2025-08-15 17:09:23.325725,442.0835072597071,442.1135050617879,441.9111284199476,442.0835072597071,2065560
2025-08-15 18:09:23.325725,442.93995120911575,443.3176787391668,442.8699430040021,442.93995120911575,4795596
2025-08-15 19:09:23.325725,442.3180164828193,442.53242254108915,442.27527809275307,442.3180164828193,3994900
2025-08-15 20:09:23.325725,442.0281547413,442.4022682117586,441.84428564770604,442.0281547413,3513128
2025-08-15 21:09:23.325725,441.68150905452393,441.96575311561367,441.263790507253,441.68150905452393,3754036
2025-08-15 22:09:23.325725,440.3886940728942,440.84227717229504,440.12082932686326,440.3886940728942,3739894
2025-08-15 23:09:23.325725,440.64951011710417,440.79702870319625,440.06911658182014,440.64951011710417,4195130
2025-08-18 00:09:23.325725,440.8795778727033,441.05753823678634,440.53744301363054,440.8795778727033,1091656
2025-08-18 01:09:23.325725,440.88408670991527,441.30518505600776,440.4422251748406,440.88408670991527,3162766
