,Open,High,Low,Close,Volume
2025-10-30 09:30:00,380.0,380.19,379.81,380.0,171958
2025-10-30 09:31:00,380.0,380.06910117293785,379.99110217176053,380.0112243288956,47194
2025-10-30 09:32:00,380.0112243288956,380.0448640756435,379.9397669470659,379.95542827212853,51090
2025-10-30 09:33:00,379.95542827212853,379.97604313550096,379.9021462503431,379.9197524038544,63707
2025-10-30 09:34:00,379.9197524038544,380.0124188515886,379.861440628698,379.88436441732165,28431
2025-10-30 09:35:00,379.88436441732165,379.9656452606244,379.8070171489409,379.83092655470597,66886
2025-10-30 09:36:00,379.83092655470597,379.9194239625265,379.82694799483943,379.8763330984596,51606
2025-10-30 09:37:00,379.8763330984596,379.8874138536656,379.8078447495144,379.83069941385094,58555
2025-10-30 09:38:00,379.83069941385094,380.0026641925077,379.7843280241066,379.9714098375171,29457
2025-10-30 09:39:00,379.9714098375171,380.0489052554389,379.8886393640308,379.995955975187,42606
2025-10-30 09:40:00,379.995955975187,380.00035056314925,379.9051812626191,379.91662069246973,33247
2025-10-30 09:41:00,379.91662069246973,380.1351859355011,379.9129576701805,380.0944783798999,96088
2025-10-30 09:42:00,380.0944783798999,380.15206964725576,380.07122890190544,380.12633805914294,58190
2025-10-30 09:43:00,380.12633805914294,380.2401277834482,380.09443719074915,380.2047200737483,32662
2025-10-30 09:44:00,380.2047200737483,380.2387991604877,380.17694970630754,380.18120727278756,45222
2025-10-30 09:45:00,380.18120727278756,380.31909349542747,380.163799342651,380.25344211242344,18110
2025-10-30 09:46:00,380.25344211242344,380.2671843047193,380.06688622884525,380.12535089779743,16910
2025-10-30 09:47:00,380.12535089779743,380.1620541926815,380.1081862515215,380.11390655065884,64268
2025-10-30 09:48:00,380.11390655065884,380.12225658460335,380.0917099141321,380.1052839516718,66044
2025-10-30 09:49:00,380.1052839516718,380.2599807755309,380.09414461489376,380.2286600831184,52557
2025-10-30 09:50:00,380.2286600831184,380.3066230704439,380.2167014014211,380.2968449969961,79163
2025-10-30 09:51:00,380.2968449969961,380.3253971473519,380.2582158231978,380.27067444813895,33776
2025-10-30 09:52:00,380.27067444813895,380.32198779166043,380.16640068174996,380.20514635350054,68053
2025-10-30 09:53:00,380.20514635350054,380.22113950515103,380.08449361169176,380.0975201054754,44766
2025-10-30 09:54:00,380.0975201054754,380.1089733104146,379.9811024142199,380.03653138538175,64384
2025-10-30 09:55:00,380.03653138538175,380.1387811262581,380.00771218452803,380.0986957479207,36736
2025-10-30 09:56:00,380.0986957479207,380.15026137128086,380.0954966440102,380.1334683662193,48623
2025-10-30 09:57:00,380.1334683662193,380.1494909242601,380.0768588779548,380.08977512534085,97455
2025-10-30 09:58:00,380.08977512534085,380.0979213798053,380.0630185728524,380.08921410143427,22688
2025-10-30 09:59:00,380.08921410143427,380.2491492947215,380.066908296277,380.19585149887223,90623
2025-10-30 10:00:00,380.19585149887223,380.3634807252026,380.15033874533583,380.3624119272373,123326
2025-10-30 10:01:00,380.3624119272373,380.41504895817224,380.33772310772,380.40114380151033,93763
2025-10-30 10:02:00,380.40114380151033,380.4174254589377,380.2522133726143,380.34614741747527,21111
2025-10-30 10:03:00,380.34614741747527,380.35839690316726,380.29366049670426,380.3246005577786,26371
2025-10-30 10:04:00,380.3246005577786,380.33694174717067,380.26117894871953,380.26900742193664,30932
2025-10-30 10:05:00,380.26900742193664,380.31428708911585,380.14811095247853,380.1975136962874,76690
2025-10-30 10:06:00,380.1975136962874,380.2325172159131,380.16097678671383,380.1695960851488,39299
2025-10-30 10:07:00,380.1695960851488,380.2190385947351,380.09866501092,380.1918795339083,71135
2025-10-30 10:08:00,380.1918795339083,380.2784821477428,380.19091811891883,380.2279090196656,68871
2025-10-30 10:09:00,380.2279090196656,380.2959541470228,380.1949188839234,380.2601893230626,50818
2025-10-30 10:10:00,380.2601893230626,380.2918022024954,380.2032151047897,380.2712824141865,57333
2025-10-30 10:11:00,380.2712824141865,380.32378307137964,380.27078798957666,380.2923259272052,49790
2025-10-30 10:12:00,380.2923259272052,380.4266800642783,380.2597288831236,380.4028794982085,55714
2025-10-30 10:13:00,380.4028794982085,380.4101299278339,380.3789087552888,380.40199823256864,42635
2025-10-30 10:14:00,380.40199823256864,380.4826010874846,380.2785929123784,380.3374134913229,76235
2025-10-30 10:15:00,380.3374134913229,380.39502879885003,380.2179882237011,380.23496628347556,36641
2025-10-30 10:16:00,380.23496628347556,380.2686547539076,380.2203151693866,380.26206934018415,61885
2025-10-30 10:17:00,380.26206934018415,380.2906179653868,380.1618045098705,380.2007940963518,37751
2025-10-30 10:18:00,380.2007940963518,380.2372556603324,380.0963189089473,380.148855655826,64748
2025-10-30 10:19:00,380.148855655826,380.16826199715024,380.04105817940547,380.0689153736973,99912
2025-10-30 10:20:00,380.0689153736973,380.1429039655514,380.0640605699263,380.1217712896232,97922
2025-10-30 10:21:00,380.1217712896232,380.13077328045006,380.08258121042076,380.1010299288627,62921
2025-10-30 10:22:00,380.1010299288627,380.1713519769292,380.0397304325005,380.14526412079664,66661
2025-10-30 10:23:00,380.14526412079664,380.1614592923636,380.0112933441055,380.0318639156352,58747
2025-10-30 10:24:00,380.0318639156352,380.2197247644747,379.961808318981,380.12891060088765,49734
2025-10-30 10:25:00,380.12891060088765,380.20457904471,380.0348956392638,380.06748828436923,42217
2025-10-30 10:26:00,380.06748828436923,380.1885448483235,380.0345837441575,380.1693467799253,84740
2025-10-30 10:27:00,380.1693467799253,380.1823914951415,380.044595884493,380.0515833424287,23500
2025-10-30 10:28:00,380.0515833424287,380.17617169076084,380.01234433672687,380.0955094866694,69638
2025-10-30 10:29:00,380.0955094866694,380.10552142455003,380.0331500529184,380.04381616790346,88781
2025-10-30 10:30:00,380.04381616790346,380.07904358727757,379.99564675415775,379.9979087052396,45247
2025-10-30 10:31:00,379.9979087052396,380.07747243951883,379.945373868853,379.96133404835535,89605
2025-10-30 10:32:00,379.96133404835535,379.97679178518695,379.94364058758487,379.97191248429624,33289
2025-10-30 10:33:00,379.97191248429624,380.217309130636,379.9349551672382,380.21410911482,135358
2025-10-30 10:34:00,380.21410911482,380.334210133345,380.199458948224,380.33155533979,70890
2025-10-30 10:35:00,380.33155533979,380.4573476894136,380.32292241055796,380.3885370452368,48304
2025-10-30 10:36:00,380.3885370452368,380.41398408082506,380.33490371816845,380.3679228575367,96027
2025-10-30 10:37:00,380.3679228575367,380.3758192294801,380.297259249674,380.33091817337004,85353
2025-10-30 10:38:00,380.33091817337004,380.3319991292765,380.2303083046424,380.29558316820584,92745
2025-10-30 10:39:00,380.29558316820584,380.37569450773344,380.26467038085394,380.36400594005505,54425
2025-10-30 10:40:00,380.36400594005505,380.48305672131403,380.29979984800235,380.411903569769,93042
2025-10-30 10:41:00,380.411903569769,380.53162118714215,380.3910913341481,380.5091113567952,71476
2025-10-30 10:42:00,380.5091113567952,380.55265573639775,380.46108291561313,380.4937241274951,78450
2025-10-30 10:43:00,380.4937241274951,380.5300700052918,380.4738171488803,380.4946484615896,76234
2025-10-30 10:44:00,380.4946484615896,380.5444785548719,380.4572068923229,380.5288277622385,69163
2025-10-30 10:45:00,380.5288277622385,380.55147520276086,380.4670236854484,380.49815683163354,99112
2025-10-30 10:46:00,380.49815683163354,380.63237651109165,380.4886704592777,380.6193369163056,99780
2025-10-30 10:47:00,380.6193369163056,380.64511100046775,380.54993372491214,380.587045518749,99930
2025-10-30 10:48:00,380.587045518749,380.6027611549675,380.51634133759865,380.5377931873276,82592
2025-10-30 10:49:00,380.5377931873276,380.55708429105033,380.5004593422351,380.51838321568374,64693
2025-10-30 10:50:00,380.51838321568374,380.5734854869224,380.44443751687186,380.4979912307599,67854
2025-10-30 10:51:00,380.4979912307599,380.5386846520016,380.32104588173235,380.32727812469557,73580
2025-10-30 10:52:00,380.32727812469557,380.44228767230044,380.32710458786255,380.43078632738656,19435
2025-10-30 10:53:00,380.43078632738656,380.4867964852384,380.4096841057989,380.4575644294944,49298
2025-10-30 10:54:00,380.4575644294944,380.4794449986692,380.4422810031552,380.4753069435825,38016
2025-10-30 10:55:00,380.4753069435825,380.55155529720383,380.473571677893,380.54065864801754,30559
2025-10-30 10:56:00,380.54065864801754,380.5586820958255,380.53015609796887,380.5322243126004,81726
2025-10-30 10:57:00,380.5322243126004,380.60300205081313,380.4156264912937,380.4612975048186,29087
2025-10-30 10:58:00,380.4612975048186,380.56689440682936,380.43844682118703,380.5614415984799,33959
2025-10-30 10:59:00,380.5614415984799,380.5842521714033,380.37866667870986,380.4594723033597,41921
2025-10-30 11:00:00,380.4594723033597,380.5099064019494,380.3520854375977,380.38142066050744,57605
2025-10-30 11:01:00,380.38142066050744,380.53161286186884,380.3568366283358,380.4748231378547,55445
2025-10-30 11:02:00,380.4748231378547,380.50305296260353,380.34989416535126,380.40606715537433,75545
2025-10-30 11:03:00,380.40606715537433,380.4168030206314,380.3511872708418,380.36242612564735,14158
2025-10-30 11:04:00,380.36242612564735,380.37226484306836,380.19404682286216,380.2409120556614,30384
2025-10-30 11:05:00,380.2409120556614,380.2637027462005,380.0814353356225,380.0816346390185,67048
2025-10-30 11:06:00,380.0816346390185,380.10612235538207,379.9956644932102,380.0471977677295,66397
2025-10-30 11:07:00,380.0471977677295,380.0827794976716,379.9320387224715,379.9446974651426,55543
2025-10-30 11:08:00,379.9446974651426,379.97615282368287,379.87556186534204,379.8871052834195,24489
2025-10-30 11:09:00,379.8871052834195,379.94950199723473,379.85150710670115,379.9460229811764,83963
2025-10-30 11:10:00,379.9460229811764,380.706199986656,379.7560499696858,380.5159420156482,191613
2025-10-30 11:11:00,380.5159420156482,381.277259286636,380.3256840446404,381.0867159286717,208482
2025-10-30 11:12:00,381.0867159286717,381.84917517556596,380.8961725707074,381.6583460025647,100158
2025-10-30 11:13:00,381.6583460025647,382.4219489383293,381.46751682956346,382.23083352156857,373974
2025-10-30 11:14:00,382.23083352156857,382.99558186173687,382.03971810480783,382.80417977185095,89889
2025-10-30 11:15:00,382.80417977185095,383.5700752345295,382.61277768196504,383.37838604150875,330012
2025-10-30 11:16:00,383.37838604150875,384.1454303473813,383.186696848488,383.95345362057105,153720
2025-10-30 11:17:00,383.95345362057105,384.72164849290243,383.7614768937608,384.5293838010019,101862
2025-10-30 11:18:00,384.5293838010019,385.29873096564177,384.3371191091014,385.10617787670344,99183
2025-10-30 11:19:00,385.10617787670344,385.87667906209026,384.9136247877651,385.68383714351853,275454
2025-10-30 11:20:00,379.42257005222956,379.449119217287,379.20328407556707,379.2113984376858,131290
2025-10-30 11:21:00,379.2113984376858,379.21274977494215,379.1566637132095,379.1869869637289,18717
2025-10-30 11:22:00,379.1869869637289,379.2107439454382,379.0711859094006,379.15430146341976,26748
2025-10-30 11:23:00,379.15430146341976,379.2523163037281,379.13641194009125,379.2225658423975,77067
2025-10-30 11:24:00,379.2225658423975,379.3676665713592,379.12940045014454,379.3098678112459,45854
2025-10-30 11:25:00,379.3098678112459,379.33172268236206,379.2441824041293,379.28930265127707,16229
2025-10-30 11:26:00,379.28930265127707,379.4081741196139,379.2558629984168,379.34417338471997,83794
2025-10-30 11:27:00,379.34417338471997,379.6010292286121,379.328940418542,379.5773429674202,175470
2025-10-30 11:28:00,379.5773429674202,379.7550661597945,379.5519719431039,379.74032960759007,145962
2025-10-30 11:29:00,379.74032960759007,379.7629393899424,379.5918833331965,379.6708217463062,38024
2025-10-30 11:30:00,379.6708217463062,379.73186350924743,379.65232701683146,379.7071581451585,66138
2025-10-30 11:31:00,379.7071581451585,379.73315449962837,379.5022842253642,379.51709500406025,195772
2025-10-30 11:32:00,379.51709500406025,379.54457210992274,379.49043814369605,379.51065013337046,23234
2025-10-30 11:33:00,379.51065013337046,379.60003153878546,379.46351602646075,379.5323566371295,16469
2025-10-30 11:34:00,379.5323566371295,379.56688242804813,379.50160923944316,379.5258466575832,55587
2025-10-30 11:35:00,379.5258466575832,379.5798838741298,379.5016104232246,379.54556093805564,30618
2025-10-30 11:36:00,379.54556093805564,379.5790341963101,379.35550910150533,379.4194364252469,69383
2025-10-30 11:37:00,379.4194364252469,379.51769063938605,379.3877286422284,379.4957978353571,29216
2025-10-30 11:38:00,379.4957978353571,379.58649271152154,379.38712194155073,379.4100540345314,46258
2025-10-30 11:39:00,379.4100540345314,379.4263252442271,379.3915371514786,379.4229334339238,15951
2025-10-30 11:40:00,379.4229334339238,379.56302978149677,379.39651227520636,379.54284125663827,40523
2025-10-30 11:41:00,379.54284125663827,379.5887629791316,379.53184305938714,379.57278355400985,30611
2025-10-30 11:42:00,379.57278355400985,379.7952437070881,379.54147258802954,379.7303366856363,138414
2025-10-30 11:43:00,379.7303366856363,379.8150290783106,379.63903900102486,379.6789657768349,28574
2025-10-30 11:44:00,379.6789657768349,379.7249259596496,379.5536630469005,379.6149105210646,28381
2025-10-30 11:45:00,379.6149105210646,379.6583291299416,379.5277660216276,379.5406133350388,81324
2025-10-30 11:46:00,379.5406133350388,379.5652460226687,379.4805308871922,379.5470436704618,61356
2025-10-30 11:47:00,379.5470436704618,379.5780527185564,379.44485542588984,379.50215157203587,53872
