,Open,High,Low,Close,Volume
2024-11-11 09:30:00,380.1887513781443,380.29388444218915,379.50775671104344,380.0,4234489
2024-11-11 10:00:00,379.6470453219871,379.9947328065377,379.5166395818698,379.8643270664204,10237155
2024-11-11 11:00:00,379.6472801242571,379.9055376510295,379.54218749861366,379.800445025386,6187692
2024-11-11 12:00:00,379.63796908642075,379.83687776850354,379.5610949545816,379.7600036366644,12077289
2024-11-11 13:00:00,379.81410599458485,379.91513906376684,379.56000256035,379.66103562953197,12362997
2024-11-11 14:00:00,379.803673528261,379.9182696082947,379.4499735801071,379.56456966014076,15638720
2024-11-11 15:00:00,379.3361831488083,379.5916216000918,379.2504805808806,379.5059190321641,13873451
2024-11-12 09:30:00,379.6484480336858,379.83355664417275,379.1676280318264,379.35273664231335,17916808
2024-11-12 10:00:00,380.40669729787527,380.97247326578184,378.7797952795766,379.3455712474832,5450682
2024-11-12 11:00:00,379.8011246020654,380.1652878956771,378.8569149860585,379.2210782796702,20421169
2024-11-12 12:00:00,379.1772220133218,379.2126808823911,379.0850203088898,379.1204791779591,13530775
2024-11-12 13:00:00,379.52125586291294,379.79443146772695,378.7741630554662,379.0473386602802,10585423
2024-11-12 14:00:00,378.7907531775836,379.02488427838307,378.7178155544607,378.95194665526014,18745841
2024-11-12 15:00:00,378.6083430928292,379.0718172260578,378.4015589936363,378.8650331268649,10242259
2024-11-13 09:30:00,378.2936465808601,379.0206033160989,378.0583414869872,378.785298222226,8910838
2024-11-13 10:00:00,379.25252867719104,379.65474079760753,378.2886336845045,378.69084580492097,10905813
2024-11-13 11:00:00,378.33723836491475,378.92504485327754,378.12497170679706,378.71277819515984,1772467
2024-11-13 12:00:00,378.6064332643611,378.6279664989499,378.55965867978085,378.58119191436964,19096663
2024-11-13 13:00:00,378.498028269242,378.51938454464243,378.44302269973605,378.46437897513647,9043252
2024-11-13 14:00:00,378.6945192514268,378.93611230306726,378.13614650837917,378.3777395600196,3432596
2024-11-13 15:00:00,378.3379126035837,378.3944963438494,378.31787462716665,378.3744583674324,3393917
2024-11-14 09:30:00,378.74096889107557,379.0697249639099,378.0080118555396,378.33676792837394,9104119
2024-11-14 10:00:00,378.18841899703955,378.3575838129541,378.11229867684307,378.2814634927576,3453111
2024-11-14 11:00:00,378.1927235286279,378.30498474130485,378.1490047613175,378.26126597399445,8318309
2024-11-14 12:00:00,378.2002578365162,378.2117768506701,378.17188474855874,378.18340376271266,7634364
2024-11-14 13:00:00,378.17305044533833,378.218418658057,378.04682555929776,378.0921937720164,17944739
2024-11-14 14:00:00,378.11496634422434,378.12743188940067,378.07615579543284,378.08862134060917,1389489
2024-11-14 15:00:00,378.491585814508,378.86678213845477,377.57177470567353,377.9469710296203,15297012
2024-11-15 09:30:00,378.24593915799284,378.49431938454126,377.59401830735504,377.84239853390346,19965788
2024-11-15 10:00:00,378.67004554144154,379.09089259488616,377.3914304890596,377.8122775425042,4320617
2024-11-15 11:00:00,377.8499270517082,377.9152156743,377.6981524311531,377.7634410537449,11773285
2024-11-15 12:00:00,377.9921704447539,378.15512248927166,377.56071926264684,377.7236713071646,6226765
2024-11-15 13:00:00,377.9580670575208,378.1359336818744,377.4327262461956,377.6105928705492,18421255
2024-11-15 14:00:00,377.82059035260187,378.03436324151306,377.32063949385895,377.53441238277014,13591955
2024-11-15 15:00:00,377.5581308311136,377.63656872711977,377.38710658076457,377.46554447677073,16641806
2024-11-18 09:30:00,377.06360740587945,377.659999119785,376.79293525704327,377.38932697094884,14113253
2024-11-18 10:00:00,377.13269289894873,377.4041050685609,377.0395208959528,377.310933065565,4619463
2024-11-18 11:00:00,377.9857890827478,378.4445934571721,376.78401445369207,377.2428188281164,11002052
2024-11-18 12:00:00,377.6386775963254,377.9146093774773,376.8618905448872,377.1378223260391,11862863
2024-11-18 13:00:00,376.71149515178894,377.22362581498544,376.48612444340415,376.99825510660065,5304222
2024-11-18 14:00:00,376.67115592961966,377.0805577286632,376.51517961292296,376.9245814119665,8813937
2024-11-18 15:00:00,376.83427235225696,376.87933228465124,376.8151983544903,376.8602582868846,8158776
2024-11-19 09:30:00,376.3302400346385,376.95749683819906,376.056346750765,376.68360355432554,27146409
2024-11-19 10:00:00,376.7553989614009,376.8394946440443,376.5252536641682,376.6093493468116,11668469
2024-11-19 11:00:00,376.4389478398843,376.6235091294424,376.36808209289217,376.5526433824503,12156199
2024-11-19 12:00:00,376.3594849361311,376.48048430508936,376.3096382042665,376.4306375732248,15310522
2024-11-19 13:00:00,376.1086988394244,376.61278271603095,375.9206257191448,376.4247095957514,6196130
2024-11-19 14:00:00,376.8213867271601,377.07399711658485,376.15585976932636,376.40847015875113,5262141
2024-11-19 15:00:00,376.6556942373789,376.81594213639846,376.1662041431637,376.3264520421833,16030847
2024-11-20 09:30:00,376.7537954306135,377.0891228041845,375.98063818430745,376.3159655578785,6060879
2024-11-20 10:00:00,377.0270325085613,377.50313878074695,375.7543205719064,376.23042684409205,13742411
2024-11-20 11:00:00,376.3648556844182,376.5208401404271,375.9909777929024,376.1469622489113,6693075
2024-11-20 12:00:00,376.7338944989519,377.08124106925794,375.75168370941446,376.0990302797205,4559143
2024-11-20 13:00:00,376.79233640662915,377.32907898272344,375.5271588122674,376.06390138836167,8470231
2024-11-20 14:00:00,375.8150273885348,376.2323904899161,375.65098974575545,376.06835284713674,2710129
2024-11-20 15:00:00,375.8508812006127,375.99420445732864,375.8039814823741,375.94730473909004,14729944
2024-11-21 09:30:00,375.8216454460552,375.99464857522463,375.75935657457467,375.9323597037441,3789739
2024-11-21 10:00:00,376.1496099374079,376.33868793218073,375.68349999265826,375.8725779874311,12172481
2024-11-21 11:00:00,375.3014884814113,376.0028101279832,375.0357195621537,375.7370412087256,5270816
2024-11-21 12:00:00,375.4307137192534,375.793099783103,375.3113262043321,375.6737122681817,7379679
2024-11-21 13:00:00,375.6664083669355,375.68215575375285,375.62691149701214,375.6426588838295,3849893
2024-11-21 14:00:00,375.6949498861969,375.7829042301629,375.5067187417156,375.59467308568156,6015265
2024-11-21 15:00:00,376.3209013974796,376.8933144032363,374.9612692902893,375.533682296046,8621703
2024-11-22 09:30:00,375.55655102315603,375.64026998732123,375.3555127202481,375.4392316844133,15247429
2024-11-22 10:00:00,375.0508764584418,375.61322911732344,374.7983528262198,375.36070548510145,7433183
2024-11-22 11:00:00,375.58153664677656,375.85196324335277,375.00469006048763,375.27511665706385,18125911
2024-11-22 12:00:00,375.070577602382,375.2735381649203,375.0059175113825,375.2088780739208,15429299
2024-11-22 13:00:00,375.2867707846279,375.35473508265926,375.1042996147983,375.1722639128297,11525389
2024-11-22 14:00:00,375.16160097023857,375.1649142255963,375.1601683222789,375.1634815776366,4840213
2024-11-22 15:00:00,375.2787691357758,375.363914523194,375.0845723220681,375.1697177094863,4905629
2024-11-25 09:30:00,375.7993671138368,376.2938751043994,374.6075499608007,375.1020579513633,8923785
2024-11-25 10:00:00,374.89660574571695,375.2283238405897,374.7587337293223,375.09045182419504,7326001
2024-11-25 11:00:00,375.519694660491,375.76481549952285,374.8346634097264,375.07978424875824,5563852
2024-11-25 12:00:00,375.42895880412505,375.80386252039114,374.5979156020293,374.97281931829536,16427535
2024-11-25 13:00:00,374.8711865120017,374.9681033512094,374.8258890601667,374.92280589937434,3326868
2024-11-25 14:00:00,375.32218382608283,375.59302491414786,374.6358151427742,374.90665623083925,2917947
2024-11-25 15:00:00,374.77821738378896,374.87448588032424,374.7334591683414,374.8297276648767,15086754
2024-11-26 09:30:00,375.45767737740863,375.9997572546768,374.20941874750906,374.75149862477724,8570292
2024-11-26 10:00:00,374.7723243738738,374.84920228777884,374.5756506322346,374.65252854613965,11418874
2024-11-26 11:00:00,374.5649710590804,374.6058586932764,374.5510546549713,374.5919422891673,12209077
2024-11-26 12:00:00,374.70053005457726,374.86355166882663,374.3099358436678,374.4729574579172,15097945
2024-11-26 13:00:00,374.39302727175465,374.3941510597321,374.39049825014445,374.3916220381219,3256974
2024-11-26 14:00:00,374.38450252920023,374.43131635492773,374.2348258479551,374.2816396736826,23564523
2024-11-26 15:00:00,373.97202231974103,374.4690297521982,373.75333812832827,374.25034556078543,10923942
2024-11-27 09:30:00,374.33421224954054,374.4270140111307,374.04935722233216,374.14215898392234,22605103
2024-11-27 10:00:00,374.2234250845066,374.3102233087193,373.97123293956764,374.05803116378036,3419192
2024-11-27 11:00:00,374.50705474416617,374.9116231989116,373.62959502757695,374.0341634823224,5328210
2024-11-27 12:00:00,373.80951681278765,373.92820999676866,373.7700559362107,373.88874912019173,5673554
2024-11-27 13:00:00,373.38308307396954,374.00173705713115,373.15855853763304,373.77721252079465,20578941
2024-11-27 14:00:00,374.4784824272896,374.9197207218069,373.28847829448273,373.7297165890001,13363558
2024-11-27 15:00:00,374.3593334233639,374.95329429041055,373.07762288752366,373.6715837545703,10426863
2024-11-28 09:30:00,373.49626614558923,373.85101904975085,373.3287896627945,373.68354256695613,1468956
2024-11-28 10:00:00,374.11459844335195,374.5168842294185,373.14257269728415,373.5448584833507,25185323
2024-11-28 11:00:00,373.2081848114057,373.57025219932774,373.07628891126933,373.43835629919135,22712336
2024-11-28 12:00:00,374.0045759790739,374.5689991801085,372.79520425760603,373.35962745864066,3615702
2024-11-28 13:00:00,373.1217094377814,373.3165982899332,373.05318549052976,373.24807434268155,19848438
2024-11-28 14:00:00,373.37346656402974,373.4582716085974,373.108647869218,373.1934529137856,14042052
2024-11-28 15:00:00,372.9141226387486,373.23822064362736,372.7824660580971,373.10656406297585,15250281
2024-11-29 09:30:00,372.896408577775,373.1775609968966,372.78676992746574,373.06792234658735,8063905
2024-11-29 10:00:00,373.32386613939184,373.550549087071,372.65389515205885,372.880578099738,28594755
2024-11-29 11:00:00,373.2109739923157,373.38858096242734,372.7406315833669,372.91823855347855,4751876
2024-11-29 12:00:00,372.87961313674697,373.0770907976837,372.8067992821691,373.0042769431058,5647609
2024-11-29 13:00:00,373.14753499818625,373.2370407332216,372.92477238102384,373.0142781160592,4680998
2024-11-29 14:00:00,372.5026556937101,373.4523560459464,372.14514734266436,373.09484769490064,5250633
2024-11-29 15:00:00,373.3736868568269,373.5302046433527,372.98119460944025,373.13771239596605,6340030
2024-12-02 09:30:00,372.96022147733277,373.3019486687676,372.851216510418,373.1929437018528,12773640
2024-12-02 10:00:00,373.2119177898941,373.2236776119398,373.1831268562837,373.19488667832945,3414084
2024-12-02 11:00:00,372.7478447739503,373.5741209663609,372.4144153317097,373.2406915241203,11236167
2024-12-02 12:00:00,373.9738306598498,374.44120411649914,372.8193915050063,373.28676496165565,9217758
2024-12-02 13:00:00,373.0551913945708,373.61831115056077,372.8072417522036,373.3703615081936,16140957
2024-12-02 14:00:00,373.3572200145559,373.5270053402983,373.28218202527574,373.45196735101814,3401198
2024-12-02 15:00:00,373.3589643521045,373.65419632947885,373.26504876021846,373.5602807375928,12005242
2024-12-03 09:30:00,373.7365365609099,373.7836615922025,373.58778598691475,373.6349110182074,3351651
2024-12-03 10:00:00,372.716984550222,374.3481011805559,372.1320512064789,373.7631678368128,24938412
2024-12-03 11:00:00,373.36650695321583,374.10690800877234,373.0896173510373,373.8300184065938,10232293
2024-12-03 12:00:00,373.38394195560085,374.18715698686736,373.06363533728313,373.86685036854965,2912395
2024-12-03 13:00:00,374.4511345542611,374.7868968276464,373.6363852227405,373.9721474961258,13617429
2024-12-03 14:00:00,373.9009661319313,374.1326641310332,373.8161262952264,374.04782429432834,4755312
2024-12-03 15:00:00,374.05818202705206,374.0751931123992,374.0520982343836,374.0691093197307,3051462
2024-12-04 09:30:00,373.59821539847303,374.49746870675017,373.23759374422343,374.13684705250057,15126546
2024-12-04 10:00:00,374.1335581814814,374.3147242075389,374.05444008820547,374.23560611426296,12221295
2024-12-04 11:00:00,374.51680192980444,374.64944104417316,374.1966143249832,374.32925343935193,13764628
2024-12-04 12:00:00,374.56904202377984,374.68714353156616,374.27938807187917,374.3974895796655,5233684
2024-12-04 13:00:00,374.6961600531902,374.8979358501412,374.21081492821753,374.4125907251685,1800157
2024-12-04 14:00:00,373.76501416167827,374.96315324632036,373.2910797283175,374.4892188129596,14495746
